year,runup,latitude,longitude
2004,7,8.078861,77.553361
1888,0,5.8,95
2004,18.7,5.396,95.261
2004,4.5,1.004,97.409
1885,0,5.55,95.3
2004,21.39,5.395,95.256
2004,4.65,0.951,97.421
1948,0,6,95
2004,17.59,5.395,95.256
1843,0,1.5,98
1964,0,5.5558,95.2843
2004,2.5,0.574,97.732
2010,0,7.881,91.936
2004,27.66,5.466,95.242
2004,1.5,1.2667,97.5667
1882,0,8.567,81.233
1852,0,1,97.9
2004,2.9,0.568,97.709
1887,0,5.4,96
1896,0,1.2667,97.5667
2004,4.86,5.964,80.421
2010,0,2.383,97.048
2004,9.34,5.992,80.319
2012,0,0.802,92.463
2004,4.79,6.034,80.237
1861,0,1,97.5
2004,6.03,6.033,80.233
1964,0,5.8,95.4
2004,4.71,6.037,80.224
1847,0,7.333,93.667
2004,4.89,6.028,80.219
2012,0,2.327,93.063
2004,3.93,6.034,80.215
1891,0,5.4,96
2004,3.98,6.104,80.126
1886,0,5.6,95.3
2004,4.73,6.142,80.099
1929,0,4.633,95.567
2005,0,2.085,97.108
2004,15,4.297,95.948
2004,15,4.297,95.947
2004,9,4.3,95.987
2004,0,2.386,96.489
2004,5.5,6.748,79.89
2004,4.5,6.678,79.921
2004,4,6.606,79.949
2004,4.5,6.566,79.951
2004,6,6.486,79.983
2004,5.5,6.424,79.995
2004,5.3,6.274,80.036
2004,7,6.201,80.064
2004,4.5,6.086,80.146
2004,4,6.048,80.189
2004,6,6.025,80.216
2004,10,6.02,80.222
2004,3.5,6.026,80.246
2004,2.2,4.174,73.518
2004,1.3,4.179,73.514
2004,10.04,6.165,80.09
2004,4.72,6.229,80.053
1861,0,0.009,98
2004,2.35,6.472,79.979
1907,0,2,94.5
2004,4.82,6.479,79.983
900,0,10.46,79.53
2004,5.95,6.522,79.978
2004,0,3.316,95.854
1861,0,-1,97.5
2004,1.4,4.179,73.513
2004,1.7,4.18,73.51
2004,1.7,4.103,73.525
2004,2.8,4.103,73.525
2004,3,1.824,73.495
1877,1.45,21.3,-157.867
1968,0.05,21.437,-157.793
1938,0.1,21.3067,-157.867
1975,0.1,21.433,-157.79
1975,0.1,21.3067,-157.867
1819,0,21.176,-156.788
1971,0.1,21.3067,-157.867
1971,0.1,20.895,-156.477
1971,0.1,21.927,-159.36
1971,0.1,21.3067,-157.867
1971,0.1,20.895,-156.477
1971,0.1,21.927,-159.36
2006,0.44,21.927,-159.36
2006,0.8,20.895,-156.477
1993,0.04,21.927,-159.36
1946,8.5,21.167,-156.886
1946,1.2,21.063,-156.832
1946,1.2,21.058,-156.843
1946,2.1,20.744,-156.889
1946,12.5,21.167,-156.881
2006,0.76,20.898,-156.472
1960,1.8,21.314,-157.654
1946,2.1,20.787,-156.991
1946,11.3,21.175,-156.8
1975,0.4,20.895,-156.477
1946,3.4,20.858,-156.668
1960,2.7,21.282,-157.683
1946,10.1,21.173,-156.791
1960,0,21.29,-157.72
1960,1.8,21.274,-157.699
1960,2.1,20.88,-156.68
1946,2.1,20.87,-156.679
1946,9.4,21.162,-156.736
1960,1.5,21.268,-157.714
1946,3.7,20.888,-156.689
1960,2.4,21.284,-157.725
1946,10.7,21.13,-156.728
1946,3.7,20.914,-156.695
1960,1.8,21.283,-157.739
1946,11.9,21.127,-156.732
1960,1.8,21.258,-157.815
1946,10.4,21.124,-156.734
1946,3,20.928,-156.698
1946,5.5,21.117,-156.741
1960,2.7,21.277,-157.827
1946,3.7,20.931,-156.699
1960,1.5,21.3,-157.867
1946,8.2,21.112,-156.747
1960,1.5,21.299,-157.871
1946,5.2,21.11,-156.748
1960,0.9,21.32,-157.955
1841,1,21.3,-157.867
1946,7.3,21.026,-156.629
1960,2.7,21.313,-158.008
1946,8.5,21.025,-156.613
1946,4.9,20.933,-156.697
1841,1,20.88,-156.68
1946,6.7,21.027,-156.59
1960,2.1,21.3218,-158.1193
1946,4.3,20.955,-156.693
1987,0.02,21.3067,-157.867
1946,9.4,21.006,-156.556
1960,2.7,21.347,-158.132
1987,0.06,21.927,-159.36
1946,4.3,20.964,-156.688
1946,6.1,20.971,-156.684
1896,0.5,21.3067,-157.867
1946,7.3,20.983,-156.679
1946,10.1,21.002,-156.552
1960,2.7,21.375,-158.143
1906,0,20.898,-156.472
1946,8.2,21.01,-156.67
1960,2.4,21.394,-158.16
1946,7,20.95,-156.511
1965,0.1,21.3067,-157.867
1968,0.02,21.3067,-157.867
1946,6.1,20.922,-156.494
1960,2.4,21.401,-158.174
1960,2.7,20.87,-156.679
1946,5.2,20.898,-156.48
1946,7.6,21.011,-156.651
1960,2.1,20.875,-156.682
1946,6.4,21.015,-156.645
2014,0.08,21.3199,-157.6688
1877,1.5,20.898,-156.472
2014,0.09,21.4498,-158.197
1995,0.08,21.3067,-157.867
1877,3.6,20.88,-156.68
2014,0.19,21.593,-158.1055
2014,0.04,21.9544,-159.3561
1877,0.9,21.927,-159.36
1929,0.1,21.3067,-157.867
1969,0.1,21.433,-157.79
1969,0.2,21.3067,-157.867
1929,0.4,22.046,-159.338
1969,0.22,20.895,-156.477
1964,3.6,20.895,-156.477
1969,0.2,21.927,-159.36
1878,3,20.93,-156.25
1933,0.3,21.3067,-157.867
1878,0,21.3,-157.867
1878,3,20.85,-156.17
1933,0.6,20.88,-156.69
1878,3.6,20.941,-156.343
1868,0.8,21.3,-157.867
1868,0,20.58,-156.38
1878,3,21.577,-158.13
1997,0.2,21.3199,-157.6688
1500,0,21.05,-156.85
2004,0.15,20.895,-156.477
1999,0.1,21.927,-159.36
1957,7,21.716,-157.987
1957,1.71,20.895,-156.477
1999,0.05,21.3067,-157.867
1923,0.2,21.3067,-157.867
2004,0.05,21.3067,-157.867
1999,0.1,20.895,-156.477
1969,0.1,21.3067,-157.867
2011,2.44,20.887917,-156.4639
1957,5.5,21.431,-158.183
1969,0.1,20.895,-156.477
2011,1.52,20.7476,-156.4552
1957,3,21.462,-158.209
1969,0.1,21.927,-159.36
1966,0,20.895,-156.477
1957,4,21.481,-158.228
2011,2.13,20.76159,-156.4565
1960,3.4,20.927,-156.377
1957,2.1,21.49,-158.233
1957,4.3,21.515,-158.232
1950,0.1,21.3067,-157.867
1957,3.7,20.91,-156.485
1957,4.3,21.533,-158.232
1950,0.1,21.3067,-157.867
1957,4.6,21.547,-158.243
1951,0.03,21.3067,-157.867
1957,4,20.902,-156.482
2011,1.52,21.55845,-157.867167
1957,4.3,21.559,-158.253
1960,3.7,20.936,-156.365
2011,1.83,21.26449,-157.781231
1957,3.4,20.895,-156.477
1957,9.1,21.576,-158.282
1960,2.7,20.87,-156.17
1960,3.7,20.92,-156.38
1957,4,20.901,-156.464
2011,1.83,21.266313,-157.779269
1960,4.6,20.91,-156.49
1960,3,20.63,-156.184
1957,6.1,21.577,-158.284
2011,1.83,21.26907,-157.777435
1960,3.4,20.91,-156.407
1957,4.6,20.901,-156.461
1960,4,20.912,-156.423
2011,1.22,21.274774,-157.76536
1957,3,20.901,-156.455
1960,3.7,20.63,-156.198
1957,6.7,21.578,-158.282
1960,3.4,20.599,-156.427
1957,7.3,21.583,-158.227
1960,3.4,20.912,-156.415
2011,1.22,21.275048,-157.764946
1957,4.3,20.912,-156.423
1960,2.7,20.628,-156.446
1960,4.3,20.917,-156.407
1957,4,21.601,-158.107
1957,2.4,20.912,-156.415
2011,1.22,21.275737,-157.763206
1960,3,20.657,-156.445
1960,3.4,20.919,-156.396
1957,6.4,21.617,-158.096
1957,3.4,20.913,-156.412
2011,1.52,21.276175,-157.760301
1960,2.7,20.686,-156.446
1957,4.9,21.626,-158.084
1960,2.1,20.724,-156.451
1957,4,20.916,-156.403
2011,1.83,21.278808,-157.745109
1957,3.4,20.922,-156.384
2011,1.52,21.278844,-157.744987
1946,1.5,21.446,-157.78
2011,1.83,21.33541,-157.695711
1960,3.7,20.922,-156.384
2011,1.52,21.334417,-157.695
2003,0.03,21.3067,-157.867
1946,3.4,21.455,-157.78
2003,0.33,20.895,-156.477
2011,1.52,21.334417,-157.695
1946,5.8,21.464,-157.766
2003,0.09,21.927,-159.36
1975,0,20.88,-156.69
2011,3.05,21.290373,-157.665088
1946,6.7,21.46,-157.756
1975,0.1,21.927,-159.36
2011,1.22,21.281833,-157.677733
1946,6.4,21.461,-157.738
2011,2.44,21.289957,-157.665774
1946,5.2,21.445,-157.739
1976,0.03,21.3067,-157.867
2011,2.44,21.316217,-157.664733
1976,0.15,20.895,-156.477
1946,3.4,21.434,-157.739
2007,0.1,21.927,-159.36
2011,1.22,21.284383,-157.718283
1946,0.9,21.427,-157.745
2007,0.17,20.895,-156.477
2011,2.13,21.2916,-157.662142
2007,0.06,21.3067,-157.867
1988,0.02,52.733,-156.48
2007,0.13,20.895,-156.477
1946,2.1,21.093,-157.198
1946,3.7,20.902,-156.47
1946,4,21.093,-157.215
1946,6.7,20.902,-156.468
1960,2.7,20.888,-156.689
1946,8.5,20.912,-156.423
1960,3,20.914,-156.695
1946,7,21.105,-157.313
2011,0.06,21.3067,-157.867
1960,3,20.946,-156.696
1946,7.6,21.117,-157.306
2003,0.03,21.3067,-157.867
1960,3,20.983,-156.679
1946,6.1,21.14,-157.294
1973,0.11,20.895,-156.477
2007,0.28,20.895,-156.477
1960,2.4,21.008,-156.666
1946,11.9,21.167,-157.271
1973,0.11,21.927,-159.36
2007,0.03,21.927,-159.36
1960,2.1,21.019,-156.642
1946,7.9,21.19,-157.252
1973,0.1,21.3067,-157.867
1973,0.15,20.895,-156.477
2006,0,52.65,-156.94
2007,0.04,21.3067,-157.867
1960,2.4,21.026,-156.629
1973,0.1,21.927,-159.36
2009,0.06,21.927,-159.36
1906,0,20.78,-156.53
1993,0.08,20.88,-156.69
1960,3,21.025,-156.613
1992,0.08,20.895,-156.477
1918,0.07,21.3067,-157.867
1960,3,21.027,-156.59
1993,0.06,20.895,-156.477
1919,0.1,21.3067,-157.867
1995,0.35,20.895,-156.477
1960,3.7,21.006,-156.556
2006,0.14,21.927,-159.36
2009,0.06,21.3067,-157.867
1960,4,20.938,-156.507
1995,0.06,21.927,-159.36
2006,0.14,21.3067,-157.867
2009,0.09,20.895,-156.477
2006,0.25,20.895,-156.477
1966,0.05,21.3067,-157.867
1960,3,20.929,-156.496
1946,7.3,21.019,-156.642
1960,3,21.431,-158.183
1960,4.6,20.911,-156.485
1966,0.06,21.927,-159.36
2011,0.09,21.927,-159.36
1960,2.4,21.443,-158.194
1960,3.4,20.902,-156.482
2009,0.2,21.927,-159.36
1966,0.15,20.895,-156.477
2009,0.18,21.3067,-157.867
1960,2.7,21.466,-158.216
2009,0.36,20.895,-156.477
1952,0.1,21.3067,-157.867
1992,0.06,20.895,-156.477
1952,0.1,21.383,-157.965
1994,0.06,21.3067,-157.867
1974,0.1,21.3067,-157.867
1960,3.7,20.895,-156.477
1974,0.37,20.895,-156.477
1960,3.4,21.481,-158.228
1974,0.1,21.927,-159.36
1960,3,20.901,-156.464
1960,2.4,21.54,-158.235
1960,5.2,20.901,-156.455
1960,3.7,21.547,-158.243
1924,5,21.927,-159.36
1977,0.12,21.3067,-157.867
2011,1.52,20.76545,-156.45738
2011,2.44,20.599536,-156.419911
2011,1.83,20.6184,-156.4367
2011,1.22,20.6519,-156.43872
2011,0.61,20.79444,-156.51417
1963,0.1,21.289,-157.844
1963,0.1,21.433,-157.79
1963,0.3,21.593,-158.1055
1963,0.2,21.3067,-157.867
1963,0.1,20.93,-156.68
1963,0.4,20.895,-156.477
1985,0.1,21.3067,-157.867
1985,0.19,20.895,-156.477
1985,0.1,21.13,-156.72
1985,0.12,20.895,-156.477
1860,3.6,20.941,-156.343
1862,0,21.097,-156.765
1960,3.4,20.895,-156.477
1986,0.2,21.3067,-157.867
1957,6.7,21.643,-158.068
1946,8.5,22.115,-159.298
1957,7,21.677,-158.044
1946,5.5,22.097,-159.308
1946,7.6,22.086,-159.314
1946,3.7,22.076,-159.32
1957,7,21.714,-157.975
1946,3.7,22.052,-159.338
1946,4.9,21.996,-159.343
1946,4.6,22.029,-159.341
1960,1.5,20.732,-156.454
1957,4.3,21.692,-157.948
1960,1.2,20.75,-156.462
1957,4,21.618,-157.914
1946,4,21.995,-159.333
1960,1.5,20.764,-156.463
1946,5.5,21.961,-159.341
1957,1.8,21.574,-157.877
1946,9.8,21.98,-159.335
1960,2.4,20.785,-156.467
1946,7.6,21.984,-159.336
1957,4.3,21.539,-157.841
1960,2.4,20.793,-156.477
1946,12.2,21.987,-159.336
1957,3,21.274,-157.699
1960,2.1,20.799,-156.507
1946,4.3,21.961,-159.351
1957,1.2,21.284,-157.725
1946,2.1,21.953,-159.36
1946,4.9,20.93,-156.68
1953,0.1,21.3067,-157.867
1960,1.8,22.207,-159.338
1960,1.8,22.197,-159.335
1960,3.4,20.795,-156.514
1960,1.8,22.124,-159.298
1957,1.2,21.283,-157.739
1960,2.1,20.778,-156.537
1957,1.5,21.258,-157.815
1960,2.4,20.796,-156.571
1957,1.5,21.3,-157.867
1960,2.7,20.81,-156.604
1957,0.9,21.32,-157.955
1960,2.4,20.814,-156.628
1957,2.7,21.313,-158.008
1960,2.7,20.83,-156.638
1957,3.4,21.364,-158.136
1960,2.7,20.846,-156.656
1957,3.7,21.394,-158.16
1896,0.6,21.28,-157.829
1957,3.4,21.401,-158.174
1946,4.3,21.431,-158.183
1957,2.1,20.858,-156.668
1946,4.3,21.533,-158.232
1957,2.1,20.862,-156.672
1946,4.9,21.54,-158.235
1946,4.3,21.443,-158.194
1975,0.06,20.895,-156.477
1946,1.5,21.405,-157.738
1960,3.4,21.586,-158.121
1996,0.15,20.895,-156.477
1960,3.7,21.593,-158.115
1960,2.4,21.601,-158.107
1960,3.4,21.643,-158.068
1953,0.1,20.895,-156.477
1914,0.1,21.3067,-157.867
1946,5.5,21.462,-158.209
1960,2.4,21.677,-158.044
1952,4.6,21.586,-158.121
2011,1.22,21.283383,-157.71645
1955,0.1,21.3067,-157.867
1960,2.7,21.7,-158.018
1960,1.2,21.714,-157.975
1952,5.2,21.593,-158.115
1955,0.1,20.895,-156.477
2011,3.96,21.285937,-157.671402
1960,1.8,21.692,-157.948
1952,4,21.601,-158.107
1957,5.2,21.59,-158.113
2011,0.91,21.265312,-157.779788
1960,2.4,21.618,-157.914
1960,2.1,21.584,-157.887
1952,6.1,21.617,-158.096
2011,2.13,21.552666,-158.24592
1957,0,21.09,-157.02
1960,2.4,21.56,-157.875
1952,2.1,21.643,-158.068
1956,0.1,21.3,-157.867
2011,3.05,21.5476,-158.2406
1960,1.2,21.55,-157.848
1956,0.3,20.898,-156.472
1952,4,21.677,-158.044
2011,3.05,21.526983,-158.229
1960,1.2,21.539,-157.841
1956,0.1,21.927,-159.36
1952,3,21.7,-158.018
1927,0,21.3,-157.867
1968,0.1,21.433,-157.79
2011,2.74,21.506117,-158.229183
1952,1.2,21.714,-157.975
1946,6.4,20.919,-156.396
1968,0.1,21.3067,-157.867
1946,6.1,20.922,-156.384
1968,0.5,20.895,-156.477
2011,2.74,21.483783,-158.230783
1946,5.2,20.926,-156.38
1980,0.04,21.3067,-157.867
1946,4.6,20.933,-156.373
1952,2.7,21.692,-157.948
1946,7.3,20.94,-156.358
1980,0.14,20.895,-156.477
2011,2.13,21.4785,-158.222517
1952,1.8,21.679,-157.94
1963,0.1,21.433,-157.79
2011,2.44,21.291008,-157.664063
1963,0.1,21.593,-158.1055
1952,2.7,21.652,-157.924
1963,0.1,21.3067,-157.867
1963,0.4,20.895,-156.477
2011,3.05,21.460833,-158.208183
1952,1.8,21.618,-157.914
2011,2.74,21.441367,-158.190483
1952,3.4,21.608,-157.902
2011,1.83,21.428283,-158.179617
1952,1.8,21.584,-157.887
1986,0.18,20.895,-156.477
1986,0.6,22.08,-159.32
2011,3.05,21.408467,-158.177583
1952,3.4,21.574,-157.877
1986,0.39,21.927,-159.36
1946,3.7,21.592,-157.9
2011,1.22,21.396233,-158.163417
1952,2.1,21.56,-157.875
1946,8.5,20.91,-156.407
1946,4.3,21.445,-158.19
1952,2.4,21.564,-157.866
2011,3.05,21.39185,-158.157417
1946,2.7,21.28,-157.829
1946,4.2,21.63,-158.07
1952,1.2,21.561,-157.855
2011,2.13,21.37505,-158.140917
2011,1.83,21.961111,-159.349722
1946,0.1,21.3067,-157.867
1964,0.5,21.3067,-157.867
2011,1.83,21.359417,-158.131667
1964,0.4,21.927,-159.36
1986,0.07,21.3067,-157.867
1986,0.08,20.895,-156.477
1917,0.3,21.3067,-157.867
1917,0.1,21.3067,-157.867
1964,2.5,20.941,-156.343
1964,1,22.18,-159.33
1964,2.4,21.61,-158.11
2009,0.19,20.895,-156.477
2009,0.08,21.927,-159.36
2009,0.05,21.3067,-157.867
2011,0.88,21.927,-159.36
2011,0,20.88,-156.69
2011,0,20.785,-156.467
2011,0,20.898,-156.472
2011,0,20.79238,-156.5094
1977,0.25,20.895,-156.477
2011,0,20.978,-156.682
1977,0.16,21.987,-159.336
2011,5.18,22.194167,-159.33389
1837,0,21.176,-156.788
2011,4.88,22.192778,-159.336111
1933,1.2,21.927,-159.36
2011,2.44,22.146389,-159.299444
1860,2.5,20.898,-156.472
2011,2.74,22.156111,-159.305556
1957,8.5,22.197,-159.335
2011,1.83,22.091389,-159.306111
1957,4.9,22.15,-159.303
2011,3.96,21.579667,-158.23745
1957,4.3,22.176,-159.316
2011,0,21.59,-158.113
1957,3.4,22.063,-159.321
2011,0,21.317708,-157.89255
2012,0.09,21.437,-157.793
1957,2.9,22.059,-159.324
2012,0.03,21.927,-159.36
1957,3.4,22.056,-159.329
1957,4.3,22.055,-159.331
1957,4.6,22.054,-159.334
1957,6.1,22.053,-159.337
1957,3,22.052,-159.338
1957,4.9,21.996,-159.343
1957,3,22.005,-159.336
1964,3.1,21.59,-158.113
1964,1.2,21.61,-157.92
1960,1.8,22.131,-159.295
1960,1.7,22.138,-159.296
1960,1.8,22.15,-159.303
1960,1.8,22.164,-159.311
1960,2.7,22.115,-159.298
1960,2.1,22.109,-159.299
1960,1.8,22.097,-159.308
1960,1.4,22.082,-159.316
1960,2.1,22.079,-159.318
1960,1.8,22.076,-159.32
1964,1.3,22.05,-159.33
1960,2.1,22.072,-159.319
1946,8.5,20.941,-156.343
1946,0,22.18,-159.33
1960,2.1,22.069,-159.321
1946,3.7,20.87,-156.17
1946,4.2,21.927,-159.36
1960,2.1,22.063,-159.321
1946,5.2,20.867,-156.151
1946,6.1,20.91,-156.49
1960,2.7,22.056,-159.329
1946,4.9,20.865,-156.146
1922,0.3,21.3067,-157.867
1960,1.5,22.052,-159.338
1946,3,20.63,-156.184
1906,0.1,21.3067,-157.867
1946,4,20.599,-156.427
1960,2.1,21.996,-159.343
1901,0.12,21.3067,-157.867
1946,2.7,20.628,-156.446
1960,2,22.005,-159.336
1923,3.7,21.593,-158.1055
1946,3.4,20.657,-156.445
1960,2.3,22.037,-159.338
1946,2.1,20.686,-156.446
1923,0.9,21.3067,-157.867
1960,1.8,21.961,-159.341
1946,2.1,20.732,-156.454
1964,0.9,22.157,-159.308
1946,2.7,20.785,-156.467
1964,4.6,21.59,-158.12
1946,2.4,20.797,-156.488
1959,0.2,20.895,-156.477
1946,2.7,20.795,-156.514
1959,0.1,21.927,-159.36
1946,3.4,20.796,-156.571
1918,0.1,21.3067,-157.867
1946,1.5,20.811,-156.622
1918,0.3,21.3067,-157.867
1952,1.5,21.55,-157.848
1946,2.1,20.811,-156.626
1952,9.1,21.578,-158.283
2011,2.74,21.35949,-158.13173
1946,3,20.814,-156.628
1952,1.3,21.3067,-157.867
2011,2.13,20.91417,-156.39306
1952,1.5,21.539,-157.841
2011,0.91,20.78574,-156.467
1952,1.5,21.514,-157.837
1952,0.3,21.493,-157.85
2011,1.52,20.891883,-156.468233
1946,1.8,21.3,-157.867
1952,1.2,21.716,-157.987
2014,0.02,20.787,-156.991
1952,0.3,21.474,-157.846
1958,0.1,21.927,-159.36
1952,0.3,21.454,-157.817
1946,0.9,21.32,-157.955
1946,0.06,21.382,-157.95
1952,0,20.898,-156.472
1952,1.8,21.464,-157.766
1946,0.46,21.367,-158.018
2006,0,19.634,-156.507
1952,2.7,21.461,-157.738
2011,5.18,21.57855,-158.2291
1952,1.8,21.405,-157.738
2011,2.13,21.59355,-158.106783
1964,2.4,21.583,-158.255
1952,2.4,21.351,-157.707
1964,3,21.583,-158.235
1952,3,21.314,-157.654
1964,2.4,21.583,-158.227
1952,2.1,21.288,-157.675
1952,2.1,21.282,-157.683
1964,1.8,21.583,-158.217
1952,1.5,21.274,-157.699
1964,2.1,21.584,-158.181
1952,0.6,21.284,-157.725
1964,3,21.585,-158.15
1952,0.9,21.283,-157.739
1964,4.6,21.586,-158.132
1964,3,21.586,-158.121
1952,1.5,21.267,-157.783
1952,1.5,21.3,-157.867
1952,0.9,21.32,-157.955
1957,1.2,20.875,-156.682
1946,3.4,21.463,-158.215
1946,6.7,21.466,-158.216
1957,1.8,20.885,-156.69
1946,3.7,21.481,-158.228
1957,1.8,20.888,-156.689
1946,5.2,21.49,-158.233
1963,0.1,21.927,-159.36
1957,1.8,20.914,-156.695
1982,0.05,21.3067,-157.867
1946,4.6,21.515,-158.232
1957,1.8,20.933,-156.697
1946,3.4,21.59,-158.113
1946,0.6,21.3067,-157.867
1957,2.7,20.946,-156.696
1946,10.4,21.547,-158.243
1946,10.9,21.578,-158.283
1946,5.2,21.559,-158.253
1957,2.7,20.964,-156.688
1946,8.2,21.716,-157.987
1995,0.17,20.895,-156.477
1946,10.7,21.576,-158.282
1946,0.6,21.299,-157.871
1995,0.06,21.927,-159.36
1952,4,21.431,-158.183
1872,0,21.59,-158.113
1946,10.4,21.578,-158.282
1872,0,20.78,-156.82
1952,5.2,21.462,-158.209
1946,7.6,21.581,-158.265
1946,5,20.898,-156.472
1952,2.4,21.49,-158.233
1946,2.1,21.192,-156.986
1946,9.4,21.583,-158.255
1946,4.5,21.296,-157.661
1952,3.4,21.515,-158.232
1946,6.1,21.583,-158.235
2012,0.79,20.895,-156.477
2012,0.43,21.593,-158.1055
1964,3,21.593,-158.115
2012,0.2,21.3067,-157.867
1964,2.4,21.601,-158.107
2012,0.41,21.3199,-157.6688
1871,0,21.3,-157.867
1952,1.5,21.313,-158.008
1964,1.8,21.677,-158.044
1952,1.8,21.347,-158.132
1964,1.8,21.7,-158.018
1964,1.8,21.705,-158.003
1952,0.9,21.364,-158.136
1952,3,21.394,-158.16
1964,0.9,21.493,-157.85
1964,2.7,20.929,-156.496
1952,1.8,21.401,-158.174
1903,0,21.3067,-157.867
1952,1.2,20.811,-156.626
1964,2.4,20.915,-156.492
2013,0.01,21.927,-159.36
1952,0.6,21.299,-157.871
1964,3.4,20.902,-156.482
2011,2,20.895,-156.477
1960,4.3,21.32,-157.83
1964,2.7,20.898,-156.48
1946,1.8,21.397,-157.719
1964,3.7,20.902,-156.47
1946,5.8,21.696,-158.024
2013,0.12,20.895,-156.477
1946,2.1,21.379,-157.709
1964,3.7,20.901,-156.461
2011,0.86,20.787,-156.991
1946,0,20.865,-156.146
1964,2.7,20.907,-156.439
1946,2.4,21.351,-157.707
1952,2.4,21.533,-158.232
1946,4,21.583,-158.227
1946,6.1,21.321,-157.672
1946,2,20.88,-156.69
1964,1.5,20.87,-156.17
1932,0.08,21.3067,-157.867
1946,11.3,21.314,-157.654
2011,2.44,21.59705,-158.102283
1946,2.1,21.392,-157.716
1952,4.6,21.547,-158.243
1946,4.3,21.583,-158.217
2011,0.71,21.3067,-157.867
1946,4.6,21.3,-157.658
1923,3.5,20.895,-156.477
2011,3.05,21.612467,-158.095067
1946,2.7,20.8,-156.51
1946,7,21.288,-157.675
2011,0.7,21.3218,-158.1193
1952,3,21.559,-158.253
2011,2.74,21.619133,-158.085183
1946,3.7,21.584,-158.181
2012,0.18,20.787,-156.991
1946,9.4,21.282,-157.683
1946,11.1,21.323,-157.672
2011,3.96,21.6223,-158.081583
1957,3,22.014,-159.339
1952,2.4,21.576,-158.282
2012,0.28,20.88,-156.69
1946,3.4,21.274,-157.699
1946,4.3,21.585,-158.15
2011,3.66,21.627783,-158.07395
1946,1.2,21.284,-157.725
1957,4.1,22.045,-159.337
1952,2.1,21.577,-158.284
2012,0.27,21.3199,-157.6688
1946,3.4,21.586,-158.132
1946,1.5,21.283,-157.739
1957,3.4,22.037,-159.338
2011,0,21.3,-157.867
1946,2.4,21.586,-158.121
1952,2.4,21.578,-158.282
1957,2.4,21.995,-159.333
1946,3.4,21.593,-158.115
2011,0,21.258,-157.815
1952,2.4,21.583,-158.255
1957,0.3,21.961,-159.341
1960,2.4,20.78,-156.45
1957,2.4,21.96,-159.337
1960,1.5,21.927,-159.36
1957,3.7,21.967,-159.333
1906,3.5,20.8,-156.51
1957,4.6,21.987,-159.336
1957,0,21.392,-157.715
1957,3,21.963,-159.353
2014,0.08,21.3218,-158.1193
1957,2.1,21.953,-159.36
1957,3.9,21.598,-158.113
1957,1.5,21.28,-157.829
2011,0.31,19.634,-156.507
2011,0.1,52.65,-156.94
1960,1.8,21.961,-159.351
1960,1.4,21.96,-159.355
1960,1.7,21.953,-159.36
2006,0.58,21.593,-158.1055
2006,0.5,21.4498,-158.197
1996,0.05,21.3067,-157.867
1996,0.28,20.895,-156.477
1996,0.17,21.927,-159.36
1960,1.5,21.531,-157.837
1960,1.5,21.514,-157.837
2006,0.32,21.3199,-157.6688
2006,0.17,21.3067,-157.867
2006,0.05,21.437,-157.793
2006,0.44,21.192,-156.988
2006,0.23,20.88,-156.69
1979,0.34,20.895,-156.477
1979,0.14,21.927,-159.36
1946,0.1,21.384,-157.95
1960,0.6,21.493,-157.85
1946,0.5,21.371,-158.021
1952,3,21.314,-157.652
1960,0.6,21.454,-157.817
1952,0.2,21.383,-157.965
1946,0.9,21.313,-158.008
1952,5.2,21.577,-158.13
1946,3.7,21.3218,-158.1193
1964,0.3,21.433,-157.79
1946,3.7,21.364,-158.136
1964,1.8,21.69,-158.03
1946,4.9,21.375,-158.143
1964,4.9,21.643,-158.068
1946,6.1,21.381,-158.148
1943,0.01,21.3067,-157.867
1946,5.8,21.394,-158.16
1944,0.1,21.3067,-157.867
1946,4.9,21.401,-158.174
1964,2.1,22.079,-159.318
1946,3.7,21.411,-158.181
1964,2.8,20.92,-156.38
1946,3.7,21.108,-156.749
1993,0.03,21.593,-158.1055
1906,0.25,21.3067,-157.867
1946,4,21.101,-156.759
2013,0,19.634,-156.507
1946,3.4,21.1,-156.761
1923,0.03,21.3067,-157.867
1946,2.1,21.099,-156.762
2012,0,52.65,-156.94
1946,3.4,21.098,-156.764
2012,0,19.634,-156.507
1946,2.4,21.097,-156.765
1968,0.2,21.927,-159.36
1946,2.1,21.096,-156.767
1868,1.8,20.898,-156.472
1946,2.1,21.09,-156.776
2013,0.03,20.787,-156.991
1946,1.5,21.085,-156.785
1960,1.5,21.46,-157.756
1960,2.1,21.461,-157.738
1960,1.5,21.405,-157.738
1960,1.8,21.379,-157.709
1960,2.7,21.351,-157.707
2013,0.06,21.3067,-157.867
1946,1.5,21.077,-156.792
2013,0.06,21.4498,-158.197
1946,2.1,21.072,-156.802
1913,0.1,21.3067,-157.867
1946,1.2,21.07,-156.805
1924,5,20.787,-156.991
1946,1.8,21.067,-156.821
1925,0.1,21.3067,-157.867
1946,1.5,21.065,-156.827
2011,3.96,21.57915,-158.21535
1946,0,21.576,-157.878
2011,2.44,21.585133,-158.116733
1946,3.7,20.88,-156.68
1946,8.5,20.941,-156.343
1946,3.7,21.258,-157.815
1994,0.44,20.895,-156.477
1946,2.7,21.277,-157.827
1994,0.18,21.927,-159.36
1946,6.6,21.45,-157.75
2007,0.03,21.3067,-157.867
2001,0.06,21.3067,-157.867
1957,3,20.927,-156.377
2001,0.31,20.895,-156.477
1946,11,21.202,-157.251
